"id","numero_dpe","usr_diagnostiqueur_id","usr_logiciel_id","tr001_modele_dpe_id","nom_methode_dpe","version_methode_dpe","nom_methode_etude_thermique","version_methode_etude_thermique","date_visite_diagnostiqueur","date_etablissement_dpe","date_arrete_tarifs_energies","commentaires_ameliorations_recommandations","explication_personnalisee","consommation_energie","classe_consommation_energie","estimation_ges","classe_estimation_ges","tr002_type_batiment_id","secteur_activite","tr012_categorie_erp_id","tr013_type_erp_id","annee_construction","surface_habitable","surface_thermique_lot","tv016_departement_id","commune","arrondissement","type_voie","nom_rue","numero_rue","batiment","escalier","etage","porte","code_postal","code_insee_commune","code_insee_commune_actualise","numero_lot","quote_part","nom_centre_commercial","surface_commerciale_contractuelle","portee_dpe_batiment","partie_batiment","shon","surface_utile","surface_thermique_parties_communes","en_souterrain","en_surface","nombre_niveaux","nombre_circulations_verticales","nombre_boutiques","presence_verriere","surface_verriere","type_vitrage_verriere","nombre_entrees_avec_sas","nombre_entrees_sans_sas","surface_baies_orientees_nord","surface_baies_orientees_est_ouest","surface_baies_orientees_sud","surface_planchers_hauts_deperditifs","surface_planchers_bas_deperditifs","surface_parois_verticales_opaques_deperditives","etat_avancement","organisme_certificateur","adresse_organisme_certificateur","dpe_vierge","est_efface","date_reception_dpe","longitude","latitude","geo_score","geo_type","geo_adresse","geo_id","geo_l4","geo_l5","tr001_modele_dpe_code","tr001_modele_dpe_type_id","tr001_modele_dpe_modele","tr001_modele_dpe_description","tr001_modele_dpe_fichier_vierge","tr001_modele_dpe_est_efface","tr001_modele_dpe_type","tr001_modele_dpe_type_libelle","tr001_modele_dpe_type_ordre","tr002_type_batiment_code","tr002_type_batiment_description","tr002_type_batiment_libelle","tr002_type_batiment_est_efface","tr002_type_batiment_ordre","tr002_type_batiment_simulateur","tr012_categorie_erp_code","tr012_categorie_erp_categorie","tr012_categorie_erp_groupe","tr012_categorie_erp_est_efface","tr013_type_erp_code","tr013_type_erp_type","tr013_type_erp_categorie_id","tr013_type_erp_est_efface","tr013_type_erp_categorie","tv016_departement_code","tv016_departement_departement","tv017_zone_hiver_id","tv018_zone_ete_id","tv016_departement_altmin","tv016_departement_altmax","tv016_departement_nref","tv016_departement_dhref","tv016_departement_pref","tv016_departement_c2","tv016_departement_c3","tv016_departement_c4","tv016_departement_t_ext_basse","tv016_departement_e","tv016_departement_fch","tv016_departement_fecs_ancienne_m_i","tv016_departement_fecs_recente_m_i","tv016_departement_fecs_solaire_m_i","tv016_departement_fecs_ancienne_i_c","tv016_departement_fecs_recente_i_c","tv017_zone_hiver_code","tv017_zone_hiver_t_ext_moyen","tv017_zone_hiver_peta_cw","tv017_zone_hiver_dh14","tv017_zone_hiver_prs1","tv018_zone_ete_code","tv018_zone_ete_sclim_inf_150","tv018_zone_ete_sclim_sup_150","tv018_zone_ete_rclim_autres_etages","tv018_zone_ete_rclim_dernier_etage"
5709104,"182BV3000001@",16094,2,3,"3CL - DPE","V2012","\N","\N","2018-01-08","2018-01-08","2015-08-15",,"2",486.16,"E",15.83,"B",4,"Bureaux","5","12",1999,"0.00","0.00",97,"BASTIA","00","chemin","du FORCONE",,,"Sans objet","RDC","Sans objet","20200","2B033","2B033","241, 242, 243","\N","\N","\N","0","\N","0.00","0.00","0.00","0","0","0","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"I.CERT","BAT G - Parc EDONIA Rue de la Terre Victoria 35760 SAINT-GRÉGOIRE","0",0,"2018-01-16T14:57:21+01:00",9.449511,42.708931,0.96,"street","Chemin du Forcone 20200 Bastia","2B033_0726","CHEMIN DU FORCONE",,"V3",1,"6.3a","Pour  les  bâtiments  à  usage  principal  de  bureau,  d’administration  ou  d’enseignement : Consommation par Usage","3_V3_DPE_6.3a.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,"TR012_005","5ème Catégorie","2ème Groupe",0,"TR013_012","W : Administrations, banques, bureaux",1,0,"Établissements installés dans un bâtiment","2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5710979,"182BV3000002A",8344,3,3,"Méthode Facture",,"\N","\N","2018-01-12","2018-01-12","2011-09-15","le logement est inoccupé depuis 09/2016.","La différence de consomation avec le diagnostic peut s'expliquer par les habitudes de vie des occupants",0,"N",0,"N",4,"Bureau, Administration, Enseignement","\N","\N",1,"781.22","781.22",97,"CORTE",,,"Zone artisanale  de CORTE Lieu dit PURETTE",,,"IUFM",,,"20250","2B074","2B074","-",,"\N","\N","1",,"710.20","100.00","0.00","0","0","2","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"LCC QUALIXPERT","17 rue Borrel 81100 CASTRES","1",0,"2018-01-16T19:07:52+01:00",,,0,,,,,,"V3",1,"6.3a","Pour  les  bâtiments  à  usage  principal  de  bureau,  d’administration  ou  d’enseignement : Consommation par Usage","3_V3_DPE_6.3a.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5711009,"182BV3000003B",8344,3,3,"Méthode Facture",,"\N","\N","2018-01-12","2018-01-12","2011-09-15",,"La différence de consomation avec le diagnostic peut s'expliquer par les habitudes de vie des occupants",0,"N",0,"N",4,"Bureau, Administration, Enseignement","\N","\N",1,"487.85","487.85",97,"CORTE",,,"Zone artisanale  de CORTE Lieu dit PURETTE",,,"SYVADEC / Pompier R+1",,,"20250","2B074","2B074","26",,"\N","\N","1",,"443.50","100.00","0.00","0","0","2","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"LCC QUALIXPERT","17 rue Borrel 81100 CASTRES","1",0,"2018-01-16T19:11:59+01:00",,,0,,,,,,"V3",1,"6.3a","Pour  les  bâtiments  à  usage  principal  de  bureau,  d’administration  ou  d’enseignement : Consommation par Usage","3_V3_DPE_6.3a.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5713457,"182AV8000004H",15022,3,8,"Méthode Facture",,"\N","\N","2018-01-15","2018-01-15","2015-09-15",,,1209,"G",39,"D",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"243.84","243.84",96,"PORTO VECCHIO",,,"Les quatre portes - bâtiment C",,,,,,"20137","2A139","2A139",,,"\N","\N","2","RDC","221.67","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","20.00","18.80","465.32","232.66","190.00",1,"LCC QUALIXPERT","17 rue Borrel 81100 CASTRES","0",0,"2018-01-17T12:27:31+01:00",,,0,,,,,,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5713460,"182AV8000005I",15022,3,8,"Méthode Facture",,"\N","\N","2018-01-15","2018-01-15","2015-09-15",,,1209,"G",39,"D",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"243.84","243.84",96,"PORTO VECCHIO",,,"Les quatre portes - bâtiment C",,,,,,"20137","2A139","2A139",,,"\N","\N","2","RDC","221.67","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","20.00","18.80","465.32","232.66","190.00",1,"LCC QUALIXPERT","17 rue Borrel 81100 CASTRES","0",0,"2018-01-17T12:28:02+01:00",,,0,,,,,,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5713466,"182AV8000006J",15022,3,8,"Méthode Facture",,"\N","\N","2018-01-15","2018-01-15","2015-09-15",,,1209,"G",39,"D",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"243.84","243.84",96,"PORTO VECCHIO",,,"Les quatre portes - bâtiment C",,,,,,"20137","2A139","2A139",,,"\N","\N","2","RDC","221.67","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","20.00","18.80","465.32","232.66","190.00",1,"LCC QUALIXPERT","17 rue Borrel 81100 CASTRES","0",0,"2018-01-17T12:29:09+01:00",,,0,,,,,,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5713474,"182AV8000007K",15022,3,8,"Méthode Facture",,"\N","\N","2018-01-15","2018-01-15","2015-09-15",,,1209,"G",39,"D",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"243.84","243.84",96,"PORTO VECCHIO",,,"Les quatre portes - bâtiment C",,,,,,"20137","2A139","2A139",,,"\N","\N","2","RDC","221.67","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","20.00","18.80","465.32","232.66","190.00",1,"LCC QUALIXPERT","17 rue Borrel 81100 CASTRES","0",0,"2018-01-17T12:30:14+01:00",,,0,,,,,,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5713478,"182AV8000008L",15022,3,8,"Méthode Facture",,"\N","\N","2018-01-15","2018-01-15","2015-09-15",,,1209,"G",39,"D",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"243.84","243.84",96,"PORTO VECCHIO",,,"Les quatre portes - bâtiment C",,,,,,"20137","2A139","2A139",,,"\N","\N","2","RDC","221.67","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","20.00","18.80","465.32","232.66","190.00",1,"LCC QUALIXPERT","17 rue Borrel 81100 CASTRES","0",0,"2018-01-17T12:30:49+01:00",,,0,,,,,,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5723156,"182AV7000001D",5771,3,7,"Méthode Facture",,"\N","\N","2018-01-18","2018-01-18","2011-09-15","Pour ce type d'immeuble, la réglementation impose d'utiliser les consommations réelles pour déterminer les étiquettes 'énergie' et 'climat' : cette information ne nous ayant pas été fournie par le propriétaire, du fait que ce bâtiment soit occupé par une activité non lucrative dont les factures sont réglées par les service communaux de la Commune sans possibilité de les obtenir, il n'est donc pas possible d'estimer les consommations.  Par conséquent, le diagnostic se limite au descriptif et aux recommandations.",,0,"N",0,"N",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"143.00","143.00",96,"PORTO VECCHIO",,,"RUE JEAN JAURES",,,,,,"20137","2A139","2A139","Sans objet",,"\N","\N","1",,"130.00","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"C 063 DELIVRE LE 01/10/2012 PAR QUALIXPERT - 17 RUE BORREL -  81100 CASTRES","17 rue Borrel 81100 CASTRES","1",0,"2018-01-18T21:09:13+01:00",,,0,,,,,,"V7",1,"6.3c","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Usage","7_V7_DPE_6.3c.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5727403,"182AV7000002E",5771,3,7,"Méthode Facture",,"\N","\N","2018-01-18","2018-01-19","2011-09-15","Pour ce type d'immeuble, la réglementation impose d'utiliser les consommations réelles pour déterminer les étiquettes 'énergie' et 'climat'. Pour autant, cette information ne nous ayant pas été fournie par le propriétaire, effectivement, nous avons été en posséssion que d'une année de consommation dont une régularisation importante les six premiers mois correspondant à un un avoir plus important que la consommation du deuxième semestre, de ce fait, il n'est donc pas possible d'estimer les consommations sur la base des indications fournies. Par conséquent, le diagnostic se limite au descriptif et aux recommandations.",,0,"N",0,"N",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"143.00","143.00",96,"PORTO VECCHIO",,,"RUE JEAN JAURES",,,,,,"20137","2A139","2A139","Sans objet",,"\N","\N","1",,"130.00","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"C 063 DELIVRE LE 01/10/2012 PAR QUALIXPERT - 17 RUE BORREL -  81100 CASTRES","17 rue Borrel 81100 CASTRES","1",0,"2018-01-19T17:21:45+01:00",,,0,,,,,,"V7",1,"6.3c","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Usage","7_V7_DPE_6.3c.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5735272,"182BXX000001T",16094,2,24,"3CL - DPE","V2012","\N","\N","2018-01-22","2018-01-22","2015-08-15",,"\N",160.86,"C",5.24,"B",4,"Commerce","5","12",1900,"0.00","0.00",97,"BASTIA","00","\N","4, Rue MIOT","\N","Unique","Sans objet","Sous sol et Rez de chaussée","A gauche en entrant.","20200","2B033","2B033","17","\N",,"\N","2",,"0.00","0.00","0.00","0","1","0","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"I CERT","Parc EDONIA Bâtiment G Rue de la Terre Victoria 35760 SAINT-GRÉGOIRE","0",0,"2018-01-22T17:59:20+01:00",9.449498,42.69955,0.96,"housenumber","4 Rue Miot 20200 Bastia","2b033_1100_00004","4 RUE MIOT",,"XX",7,,"Autres cas : Demande de subventions, baux commerciaux, ...",,0,"Autres","Autres",7,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,"TR012_005","5ème Catégorie","2ème Groupe",0,"TR013_012","W : Administrations, banques, bureaux",1,0,"Établissements installés dans un bâtiment","2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5753209,"182AV8000009M",15022,3,8,"Méthode Facture",,"\N","\N","2018-01-25","2018-01-25","2011-09-15",,,0,"N",0,"N",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"203.27","203.27",96,"PORTO-VECCHIO",,,"Immeuble Le Miramar - voie Romaine",,,,,,"20137","2A139","2A139","80/81",,"\N","\N","2","Local tertiaire (RDJ)","184.79","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","12.90","0.00","0.00","0.00","0.00",1,"LCC QUALIXPERT","17 rue Borrel 81100 CASTRES","1",0,"2018-01-25T16:39:41+01:00",,,0,,,,,,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5764766,"182BV8000001E",5410,3,8,"Méthode Facture",,"\N","\N","2018-01-26","2018-01-26","2015-09-15",,,957,"G",31,"D",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"1927.42","1927.42",97,"BIGUGLIA",,,"ZI TRAGONE",,,"Etage RDC",,,"20620","2B037","2B037","19",,"\N","\N","2","Uniquement le hangar Nord","1752.20","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"QUALIXPERT 17 rue Borrel 81100 CASTRES","17 rue Borrel 81100 CASTRES","0",0,"2018-01-29T10:26:01+01:00",9.441358,42.599769,0.95,"street","ZI Tragone 20620 Biguglia","2B037_A247","ZI TRAGONE",,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5765502,"182BV4000001A",16783,3,4,"Méthode Facture",,"\N","\N","2018-01-22","2018-01-24","2015-09-15",,,126,"C",4,"A",4,"Bureau, Administration, Enseignement","\N","\N",1,"78.93","78.93",97,"BIGUGLIA",,,"Lieu dit Ceppe - RN 193",,,"RDC Sud",,,"20620","2B037","2B037",,,"\N","\N","1",,"71.75","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"B.2.C","16 rue Eugène Delacroix 67200 STRASBOURG","0",0,"2018-01-29T11:55:29+01:00",,,0,,,,,,"V4",1,"6.3a bis","Pour  les  bâtiments  à  usage  principal  de  bureau,  d’administration  ou  d’enseignement : Consommation par Energie","4_V4_DPE_6.3a_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5781607,"182BV7000003F",15533,3,7,"Méthode Facture",,"\N","\N","2017-11-07","2018-01-31","2015-09-15",,,230,"D",7,"B",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"60.50","60.50",97,"BIGUGLIA",,,"Route de Petrelle - Résidence  Petrelle",,,"Local commercial situé en rez-de-chaussée",,,"20620","2B037","2B037","Non communiqué",,"\N","\N","2",,"55.00","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","6.00","55.00","55.00","84.23",1,"I.Cert","Parc Edonia - Bâtiment G Rue de la Terre Victoria 35760 SAINT GREGOIRE","0",0,"2018-01-31T18:27:32+01:00",9.435886,42.620499,0.48,"street","Résidence Petrelle 20620 Biguglia","2B037_A268","RESIDENCE PETRELLE",,"V7",1,"6.3c","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Usage","7_V7_DPE_6.3c.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5783572,"182AV8000010E",15022,3,8,"Méthode Facture",,"\N","\N","2018-01-26","2018-01-26","2011-09-15",,"Une différence d'utilisation des appareils de chauffage et d'eau chaude sanitaire ainsi que du nombre d'occupants peut générer un résultat de consommations différentes de celui figurant sur le rapport.  Une différence de la température de chauffage utilisée peut également générer cette différence, en effet, le diagnostic est calculé suivant une température moyenne de 19 degrés. D'autre part, les luminaires et les appareils électriques ne sont pas pris en compte dans le calcul des consommations.",0,"N",0,"N",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1,"81.82","81.82",96,"BONIFACIO",,,"Quai Sotta portiglicia",,,,,,"20169","2A041","2A041",,,"\N","\N","1",,"74.38","100.00","0.00","0","0","1","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"LCC QUALIXPERT","17 rue Borrel 81100 CASTRES","1",0,"2018-02-01T09:21:10+01:00",9.152369,41.387854,0.63,"locality","Quai Sott à Portigliola 20169 Bonifacio","2A041_0594","QUAI SOTT A PORTIGLIOLA",,"V8",1,"6.3c bis","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Energie","8_V8_DPE_6.3c_bis.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5790980,"182AXX000001T",82,2,24,"3CL - DPE","V2012","\N","\N","2018-01-30","2018-02-01","2015-08-15",,"17",0,"N",0,"N",4,"Bureaux","\N","12",1997,"0.00","0.00",96,"GROSSETO-PRUGNA","28",,"Porticcio Plage",,,"Sans objet","RDc, 1er","En façade","20128","2A130","2A130","0791","\N","\N","\N","0","\N","0.00","0.00","0.00","0","0","0","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"AFNOR CERTIFICATION","11 Rue Francis de Pressensé 93571 SAINT-DENIS CEDEX","1",0,"2018-02-02T11:27:24+01:00",8.787253,41.881776,0.56,"street","Porticcio 20128 Grosseto-Prugna","2a130_ab58nj","PORTICCIO",,"XX",7,,"Autres cas : Demande de subventions, baux commerciaux, ...",,0,"Autres","Autres",7,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,"TR013_012","W : Administrations, banques, bureaux",1,0,"Établissements installés dans un bâtiment","2A","2A - Corse du Sud",3,4,0,6000,4200,34000,126,400,1.8,5,-2,529.2,52,65.9,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5797503,"182BC1000001W",16094,2,20,"3CL - DPE","V2012","\N","\N","2018-02-02","2018-02-02","2015-08-15","En l'absence de factures fournies, l'estimation des consommations et la génération des étiquettes est impossible: DPE vierge.","17",0,"N",0,"N",5,"Commerce","\N","3",1997,"0.00","0.00",97,"BASTIA","00",,"RN 193 ERBAJOLO",,,,"RDC","Local Sud","20600","2B033","2B033","3","\N",,"\N","2",,"0.00","201.35","0.00","0","1","0","0","0","1","0.00","\N","0","1","0.00","0.00","0.00","0.00","0.00","0.00",1,"I.CERT","BAT G - Parc EDONIA Rue de la Terre Victoria 35760 SAINT-GRÉGOIRE","1",0,"2018-02-05T09:53:32+01:00",,,0,,,,,,"C1",5,"Par usage","Pour les centres commerciaux","20_C1_DPE_6.a.pdf",0,"Centre commercial","Centre commercial",4,"TR002_005","Centre Commerciaux","Centres commerciaux",0,4,0,,,,,"TR013_003","M : Magasins de vente, centres commerciaux",1,0,"Établissements installés dans un bâtiment","2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5797767,"182BXX000002U",16094,2,24,"3CL - DPE","V2012","\N","\N","2018-02-02","2018-02-02","2015-08-15","En l'absence de factures fournies, l'estimation des consommations et la génération des étiquettes est impossible: DPE vierge.","17",0,"N",0,"N",4,"Commerce","\N","3",1985,"0.00","0.00",97,"BASTIA","00",,"RN 193 ERBAJOLO",,,,"RDC","Local Nord","20600","2B033","2B033","3 (Partie)","\N","\N","\N","0","\N","0.00","0.00","0.00","0","0","0","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"I.CERT","BAT G - Parc EDONIA Rue de la Terre Victoria 35760 SAINT-GRÉGOIRE","1",0,"2018-02-05T10:44:19+01:00",,,0,,,,,,"XX",7,,"Autres cas : Demande de subventions, baux commerciaux, ...",,0,"Autres","Autres",7,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,"TR013_003","M : Magasins de vente, centres commerciaux",1,0,"Établissements installés dans un bâtiment","2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
5799890,"182BV7000004G",16783,3,7,"Méthode Facture",,"\N","\N","2018-01-17","2018-02-02","2011-09-15",,,0,"N",0,"N",4,"Autres (théâtres, salles de sport, restaurati","\N","\N",1947,"96.91","96.91",97,"BASTIA",,,"37 Bd Paoli",,,"Local RDC et sous sol",,,"20200","2B305","2B305","Non communiqué",,"\N","\N","2","Local commercial","88.10","100.00","0.00","0","0","2","0","0","0","0.00","\N","0","0","0.00","0.00","0.00","0.00","0.00","0.00",1,"B.2.C","16 rue Eugène Delacroix 67200 STRASBOURG","1",0,"2018-02-05T15:45:45+01:00",,,0,,,,,,"V7",1,"6.3c","Pour  les  autres  bâtiments  non  mentionnés  dans  les  deux  précédents  cas : Consommation par Usage","7_V7_DPE_6.3c.pdf",0,"Vente","Vente",1,"TR002_004","Bâtiments ou partie de bâtiment à usage principal autre que d'habitation","Non résidentiel",0,5,0,,,,,,,,,,"2B","2B - Haute Corse",3,4,0,6000,4000,32000,126,400,1.8,5,-2,504,52,65.5,81.8,98,42,60,"H3",9.65,14.5,22200,2.9,"Ed",5,7,4,5
